title,roaster,score,Roaster Location,Review Date,Aroma,Acidity/Structure,Body,Flavor,Aftertaste,coffee_name,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,is_blend,Est. Price USD,Latitude,Longitude,January_Avg_Temp,January_Precipitation,July_Avg_Temp,July_Precipitation,Est. Price USD_per_ounce,region,whole-bean_Agtron,ground-bean_Agtron,Roast Level_Dark,Roast Level_Light,Roast Level_Medium,Roast Level_Medium-Dark,Roast Level_Medium-Light
Mexico Altura Natural Water Process Decaf,Jackrabbit Java,91,"Thermopolis, Wyoming",2022-06-01,8.0,8.0,9,9,7.0,Mexico Altura Natural Water Process Decaf,0,0,1,0,0,0,14.00/12 ounces,0.9577770163190784,-0.6572641776549867,-1.108900386415918,-0.22918809375143925,-0.6786552006748534,-0.8084395652175563,-0.2901186384255714,central_america,57.0,74.0,0,0,0,0,1
Ethiopia Guji Wush Wush,Paradise Roasters,95,"Minneapolis, Minnesota",2021-05-01,9.0,9.0,9,9,9.0,Ethiopia Guji Wush Wush,1,0,0,0,0,0,24.95/12 ounces,1.091385896617402,-0.5052689623552579,-1.2703861268782117,-0.5291159027084525,0.034434229393847646,-0.9352567622732032,-0.1255998003686089,africa_arabia,58.0,77.0,0,0,0,0,1
Ethiopia Natural Bench Maji Lucy Station Gesha,Kakalove Cafe,93,"Chia-Yi, Taiwan",2023-07-01,9.0,9.0,8,9,8.0,Ethiopia Natural Bench Maji Lucy Station Gesha,1,0,0,0,0,0,9.30/8 ounces,-1.0660749201410167,1.66808979089915,1.0250183268358204,-0.3204704703905302,1.249327332473855,-0.396283674786704,-0.29192653774487864,africa_arabia,58.0,75.0,0,0,0,0,1
Ethiopia Natural Yirgacheffe Adado Feysa Dira,Kakalove Cafe,94,"Chia-Yi, Taiwan",2021-10-01,9.0,9.0,9,9,8.0,Ethiopia Natural Yirgacheffe Adado Feysa Dira,1,0,0,0,0,0,8.40/8 ounces,-1.0660749201410167,1.66808979089915,1.0250183268358204,-0.3204704703905302,1.249327332473855,-0.396283674786704,-0.3118134302572587,africa_arabia,58.0,76.0,0,0,0,0,1
Guatemala Nueva Granda Washed Laurina,David's Nose,94,"Taipei, Taiwan",2023-10-01,9.0,9.0,9,9,8.0,Guatemala Nueva Granda Washed Laurina,0,0,1,0,0,0,30.00/8 ounces,-0.909866055323559,1.6793790487169182,1.117295892814274,-0.46391420510910186,1.2757380521060295,2.07665166779841,0.17631938595570676,central_america,64.0,80.0,0,1,0,0,0
La Esperanza Colombia Estate,Durango Coffee Company,93,"Durango, Colorado",2021-03-01,9.0,8.0,9,9,8.0,La Esperanza Colombia Estate,0,0,0,0,0,0,18.95/12 ounces,0.31854171772681367,-0.6538529790961713,-0.8205329927332506,0.2011431104042755,-1.2596910325826831,-0.9352567622732032,-0.21599476633397288,,54.0,70.0,0,0,0,0,1
Ethiopia Washed Baby Geisha,David's Nose,93,"Taipei, Taiwan",2024-11-01,9.0,9.0,8,9,8.0,Ethiopia Washed Baby Geisha,1,0,0,0,0,0,15.00/8 ounces,-0.909866055323559,1.6793790487169182,1.117295892814274,-0.46391420510910186,1.2757380521060295,2.07665166779841,-0.16175778675475452,africa_arabia,64.0,86.0,0,1,0,0,0
Esperanza Villa Sarchi,El Gran Cafe,90,"Antigua, Guatemala",2021-12-01,8.0,8.0,8,8,8.0,Esperanza Villa Sarchi,0,0,1,0,0,0,16.50/12 ounces,-1.961763242571951,-0.479523159286412,1.0826918055723538,-0.5291159027084525,-1.1540481540539862,-0.30117077699496886,-0.2521527527201185,central_america,66.0,84.0,0,1,0,0,0
Blue Ridge Blend,Roadmap CoffeeWorks,92,"Lexington, Virginia",2022-10-01,8.0,8.0,9,9,8.0,Blue Ridge Blend,0,0,0,0,0,0,16.95/12 ounces,0.3694339364746158,-0.3647031562475028,-0.11691655214754235,-0.3204704703905302,0.16648782755471808,-0.840143864481468,-0.24672905476219667,,46.0,72.0,0,0,1,0,0
Cerro Azul Geisha,JBC Coffee Roasters,95,"Madison, Wisconsin",2021-04-01,9.0,9.0,9,9,9.0,Cerro Azul Geisha,0,0,0,0,0,0,28.00/8 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,0.13112190297302478,,62.0,80.0,0,1,0,0,0
Colombia Pink Bourbon,Mystic Monk Coffee,93,"Clark, Wyoming",2023-01-01,9.0,9.0,8,9,8.0,Colombia Pink Bourbon,0,0,0,0,0,0,15.95/12 ounces,1.0835667562650013,-0.6668124523415887,-1.2127126481416781,-0.5291159027084525,-1.0748159951574647,-0.30117077699496886,-0.26119224931665486,,56.0,70.0,0,0,0,0,1
Ethiopia Honey Peach of Floral Language,Bargain Cafe,93,"Taitung, Taiwan",2024-03-01,9.0,9.0,8,9,8.0,Ethiopia Honey Peach of Floral Language,1,0,0,0,0,0,10.50/200 grams,-1.1389138890868935,1.6751783453598768,1.336455112013101,0.018578357126093535,0.9852201361521141,0.9670011935614998,-0.4347505839701537,africa_arabia,65.0,81.0,0,1,0,0,0
Karen J Kona Red Bourbon Anaerobic,Hula Daddy Kona Coffee,95,"Holualoa, Hawai’i",2024-05-01,9.0,9.0,9,9,9.0,Karen J Kona Red Bourbon Anaerobic,0,0,0,1,0,0,54.95/8 ounces,-1.4526439135404228,-1.1423856056152761,0.9327407608573667,-0.5160755631885824,-1.4445660700079015,1.0938183906171468,0.7403839735795781,hawaii,58.0,82.0,0,0,0,0,1
Colombia El Paraiso Geisha Luna Washed,SOT Coffee Roaster,95,"Osaka, Japan",2023-11-01,9.0,9.0,9,9,9.0,Colombia El Paraiso Geisha Luna Washed,0,0,0,0,0,0,27.00/100 grams,0.0592802259054016,1.8211155452461447,-0.38221455433559626,-0.5291159027084525,0.06084494902602117,0.8718882957697648,-0.32989242345033154,,70.0,85.0,0,1,0,0,0
Ethiopia Gogogu Bekaka #4,Jackrabbit Java,93,"Thermopolis, Wyoming",2021-09-01,9.0,9.0,8,9,8.0,Ethiopia Gogogu Bekaka #4,1,0,0,0,0,0,16.00/12 ounces,0.9577770163190784,-0.6572641776549867,-1.108900386415918,-0.22918809375143925,-0.6786552006748534,-0.8084395652175563,-0.26119224931665486,africa_arabia,56.0,78.0,0,0,0,0,1
Colombia Monteblanco Coconut Lemonade,SOT Coffee Roaster,93,"Osaka, Japan",2023-11-01,9.0,9.0,8,9,8.0,Colombia Monteblanco Coconut Lemonade,0,0,0,0,0,0,15.00/100 grams,0.0592802259054016,1.8211155452461447,-0.38221455433559626,-0.5291159027084525,0.06084494902602117,0.8718882957697648,-0.4058241948612373,,72.0,94.0,0,1,0,0,0
Honduras Catuai/Bourbon,Spirit Animal Coffee,92,"Santa Rosa de Copan, Honduras",2021-01-01,9.0,8.0,8,9,8.0,Honduras Catuai/Bourbon,0,0,1,0,0,0,39.00/12 ounces,-1.9406089326690785,-0.45963582887604093,1.1980387630454208,-0.2813494518309198,-0.7842980792035493,0.04757651490806008,0.0859244199903428,central_america,56.0,72.0,0,0,0,0,1
La Papaya Pacamara Natural Ecuador,JBC Coffee Roasters,94,"Madison, Wisconsin",2024-06-01,9.0,9.0,9,9,8.0,La Papaya Pacamara Natural Ecuador,0,0,0,0,0,0,22.00/8 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.004470545975021189,,60.0,84.0,0,1,0,0,0
Angamaza,JBC Coffee Roasters,94,"Madison, Wisconsin",2021-02-01,9.0,9.0,9,9,8.0,Angamaza,0,0,0,0,0,0,20.00/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.1997236724602074,,60.0,78.0,0,0,0,0,1
Murundo People’s Farm Rwanda,JBC Coffee Roasters,93,"Madison, Wisonsin",2024-04-01,9.0,8.0,8,9,9.0,Murundo People’s Farm Rwanda,1,0,0,0,0,0,19.00/12 ounces,0.9004264834353236,-0.4665733152892286,-0.878206471469784,-0.3726318284700108,-0.28249440619224214,0.5548453031306476,-0.21599476633397288,africa_arabia,57.0,79.0,0,0,0,0,1
Wilton Benitez Colombia Yellow Bourbon,JBC Coffee Roasters,96,"Madison, Wisconsin",2025-02-01,9.0,9.0,9,10,9.0,Wilton Benitez Colombia Yellow Bourbon,0,0,0,0,0,0,22.00/8 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.004470545975021189,,63.0,88.0,0,1,0,0,0
Ethiopia Yirgacheffe Konga Natural,Cozy House Coffee,93,"Taipei City, Taiwan",2022-04-01,9.0,8.0,9,9,8.0,Ethiopia Yirgacheffe Konga Natural,1,0,0,0,0,0,10.50/227 grams,-0.9097696047531539,1.679362059498081,1.117295892814274,-0.46391420510910186,1.2757380521060295,2.07665166779841,-0.4347505839701537,africa_arabia,61.0,76.0,0,0,0,0,1
Colombia El Paraiso Lychee Rose,GK Coffee,94,"Yilan, Taiwan",2024-05-01,9.0,9.0,9,9,8.0,Colombia El Paraiso Lychee Rose,0,0,0,0,0,0,15.00/100 grams,-0.9385268290886759,1.6813076928693744,1.1057611970669672,3.382985953252591,1.038041575416462,-0.5231008718423509,-0.4058241948612373,,65.0,87.0,0,1,0,0,0
Finca Santa Isabel,El Gran Cafe,94,"Antigua, Guatemala",2022-11-01,9.0,9.0,9,9,8.0,Finca Santa Isabel,0,0,1,0,0,0,13.00/12 ounces,-1.961763242571951,-0.479523159286412,1.0826918055723538,-0.5291159027084525,-1.1540481540539862,-0.30117077699496886,-0.30638973229933686,central_america,58.0,76.0,0,0,0,0,1
Nyeri Hill Kenya,JBC Coffee Roasters,94,"Madison, Wisconsin",2022-12-01,9.0,9.0,9,9,8.0,Nyeri Hill Kenya,1,0,0,0,0,0,22.00/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.1707972833512909,africa_arabia,58.0,80.0,0,0,0,0,1
Kona Pumpkin Spice Anaerobic,Paradise Roasters,93,"Minneapolis, Minnesota",2020-09-01,9.0,8.0,9,9,8.0,Kona Pumpkin Spice Anaerobic,0,0,0,1,0,0,24.95/4 ounces,1.091385896617402,-0.5052689623552579,-1.2703861268782117,-0.5291159027084525,0.034434229393847646,-0.9352567622732032,0.6264863164632194,hawaii,58.0,76.0,0,0,0,0,1
Peru Ricardo Palma,Utopian Coffee,92,"Fort Wayne, Indiana",2024-01-01,9.0,8.0,8,9,8.0,Peru Ricardo Palma,0,0,0,0,0,0,19.00/12 ounces,0.7002331977516547,-0.42262493822620206,-0.57830438203981,-0.5291159027084525,0.008023509761673183,0.9035925950336764,-0.21599476633397288,,59.0,77.0,0,0,0,0,1
Kona Mocca®,Hula Daddy Kona Coffee,96,"Holualoa, Hawai’i",2021-04-01,9.0,9.0,9,10,9.0,Kona Mocca®,0,0,0,1,0,0,87.50/8 ounces,-1.4526439135404228,-1.1423856056152761,0.9327407608573667,-0.5160755631885824,-1.4445660700079015,1.0938183906171468,1.4761989965376405,hawaii,56.0,74.0,0,0,0,0,1
Ethiopia Nano Genji Lot #8,SkyTop Coffee,94,"Manlius, New York",2025-01-01,9.0,9.0,9,9,8.0,Ethiopia Nano Genji Lot #8,1,0,0,0,0,0,22.00/12 ounces,0.893136436185945,-0.3294570721947058,-0.40528394583020966,-0.22918809375143925,-0.018387209870501277,1.0938183906171468,-0.1707972833512909,africa_arabia,64.0,84.0,0,1,0,0,0
Finca Patzibir,El Gran Cafe,92,"Antigua, Guatemala",2023-08-01,9.0,8.0,8,9,8.0,Finca Patzibir,0,0,1,0,0,0,20.00/12 ounces,-1.961763242571951,-0.479523159286412,1.0826918055723538,-0.5291159027084525,-1.1540481540539862,-0.30117077699496886,-0.1997236724602074,central_america,60.0,77.0,0,0,0,0,1
Monte Alban Mexico,JBC Coffee Roasters,93,"Madison, Wisconsin",2021-03-01,9.0,9.0,8,9,8.0,Monte Alban Mexico,0,0,1,0,0,0,19.00/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.21599476633397288,central_america,58.0,78.0,0,0,0,0,1
Uluwehi Farm Kona SL34 Yeast-Fermentation Washed Peaberry,Paradise Roasters,94,"Minneapolis, Minnesota",2022-02-01,9.0,9.0,9,9,8.0,Uluwehi Farm Kona SL34 Yeast-Fermentation Washed Peaberry,0,0,0,1,0,0,40.00/4 ounces,1.091385896617402,-0.5052689623552579,-1.2703861268782117,-0.5291159027084525,0.034434229393847646,-0.9352567622732032,1.3062564605227565,hawaii,56.0,72.0,0,0,0,0,1
Wilton Benitez Sidra,JBC Coffee Roasters,94,"Madison, Wisconsin",2023-08-01,9.0,9.0,9,9,8.0,Wilton Benitez Sidra,0,0,0,0,0,0,22.00/8 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.004470545975021189,,58.0,74.0,0,0,0,0,1
130 Blend,Jaunt Coffee Roasters,94,"San Diego, California",2024-11-01,9.0,9.0,9,9,8.0,130 Blend,1,0,1,0,0,1,19.00/12 ounces,-0.1390744067973635,-0.7482862406139593,0.5751651926908593,2.6005655820603826,-1.3389231914792055,-0.9352567622732032,-0.21599476633397288,central_america,55.0,79.0,0,0,0,0,1
Buesaco Colombia,JBC Coffee Roasters,92,"Madison, Wisconsin",2024-01-01,8.0,9.0,8,9,8.0,Buesaco Colombia,0,0,0,0,0,0,18.00/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.23045796088843112,,64.0,91.0,0,1,0,0,0
Guatemala Buenos Aires,Rusty Dog Coffee,93,"Madison, Wisconsin",2024-11-01,9.0,8.0,9,9,8.0,Guatemala Buenos Aires,0,0,1,0,0,0,20.50/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.19249207518297826,central_america,61.0,83.0,0,1,0,0,0
Ethiopia Sidama Bensa Shantawene Gatta Kenean Dukamo Anaerobic Natural G1,Dou Zhai Coffee & Roastery,94,"Taichung, Taiwan",2025-01-01,9.0,9.0,9,9,8.0,Ethiopia Sidama Bensa Shantawene Gatta Kenean Dukamo Anaerobic Natural G1,1,0,0,0,0,0,21.60/8 ounces,-0.9976207988699384,1.6700655409800775,1.0596224140777404,0.12290107328505467,0.9588094165199407,2.140060266326233,-0.013510042571557555,africa_arabia,66.0,89.0,0,1,0,0,0
Colombia Las Flores Red Bourbon Natural,RamsHead Coffee Roasters,94,"Livingston, Montana",2023-11-01,9.0,9.0,9,9,8.0,Colombia Las Flores Red Bourbon Natural,0,0,0,0,0,0,29.95/12 ounces,1.160144594939477,-0.6811572712629888,-1.87019030573816,-0.5291159027084525,-1.206869593318335,-0.6499180688979977,-0.04966802895770318,,60.0,78.0,0,0,0,0,1
Ethiopia Reko Yirgacheffe,Temple Coffee,94,"Sacramento, California",2022-11-01,9.0,9.0,9,9,8.0,Ethiopia Reko Yirgacheffe,1,0,0,0,0,0,23.50/12 ounces,0.449428674607286,-0.7923304464422278,0.15991614578781832,2.1441536988649275,1.6983095662208143,-0.9352567622732032,-0.14729459220029628,africa_arabia,60.0,76.0,0,0,0,0,1
Ethiopia Washed Aricha Woreda Yirgacheffe,Ramshead Coffee Roasters,92,"Bozeman, Montana",2023-05-01,9.0,8.0,9,9,7.0,Ethiopia Washed Aricha Woreda Yirgacheffe,1,0,0,0,0,0,19.00/12 ounces,1.1618550118186055,-0.6860634906928479,-1.8817250014854663,-0.5291159027084525,-1.2596910325826831,-0.9352567622732032,-0.21599476633397288,africa_arabia,58.0,78.0,0,0,0,0,1
El Salvador Finca Don Jaime,Conscious Cup Coffee Roasters,94,"Crystal Lake, Illinois",2024-12-01,9.0,8.0,9,9,9.0,El Salvador Finca Don Jaime,0,0,1,0,0,0,26.00/12 ounces,0.8167712404079487,-0.45493864721550525,-0.7743942097440237,-0.0727040195129975,-0.4673694436174605,0.3646195075471771,-0.10932870649484341,central_america,58.0,76.0,0,0,0,0,1
Wush Wush Ginbo Keffa Ethiopia,Equiano Coffee,95,"Eugene, Oregon",2020-08-01,9.0,9.0,9,9,9.0,Wush Wush Ginbo Keffa Ethiopia,1,0,0,0,0,0,24.00/16 ounces,0.9983683944394632,-0.808612973354875,-0.4975615118086632,-0.5291159027084525,-0.3881372847209381,-0.9352567622732032,-0.23045796088843112,africa_arabia,60.0,74.0,0,0,0,0,1
Ethiopia Guji Uraga Wolichu Wachu Anaerobic Natural Process,Buon Caffe,93,"Taipei, Taiwan",2022-11-01,9.0,8.0,9,9,8.0,Ethiopia Guji Uraga Wolichu Wachu Anaerobic Natural Process,1,0,0,0,0,0,11.97/8 ounces,-0.909866055323559,1.6793790487169182,1.117295892814274,-0.46391420510910186,1.2757380521060295,2.07665166779841,-0.23045796088843112,africa_arabia,62.0,84.0,0,1,0,0,0
Yemen Sana’a,Equator Coffees,93,"San Rafael, California",2021-10-01,9.0,8.0,9,9,8.0,Yemen Sana’a,1,0,0,0,0,0,32.00/6 ounces,0.3885793947729697,-0.8028838096326854,0.13684675429320503,0.10986073376518457,-0.30890512582441565,-0.9352567622732032,0.46196747840625696,africa_arabia,62.0,84.0,0,1,0,0,0
Costa Rica Los Cedros,Temple Coffee,93,"Sacramento, California",2022-04-01,9.0,9.0,8,9,8.0,Costa Rica Los Cedros,0,0,1,0,0,0,21.00/12 ounces,0.449428674607286,-0.7923304464422278,0.15991614578781832,2.1441536988649275,1.6983095662208143,-0.9352567622732032,-0.18526047790574915,central_america,57.0,77.0,0,0,0,0,1
El Floral Colombia,JBC Coffee Roasters,95,"Madison, Wisconsin",2020-07-01,9.0,9.0,9,9,9.0,El Floral Colombia,0,0,0,0,0,0,21.00/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.18526047790574915,,59.0,77.0,0,0,0,0,1
Ethiopia Sidamo Assefa 74112 SLD Black Honey,Buon Caffe,91,"Taipei, Taiwan",2023-11-01,8.0,8.0,9,9,7.0,Ethiopia Sidamo Assefa 74112 SLD Black Honey,1,0,0,0,0,0,13.47/8 ounces,-0.909866055323559,1.6793790487169182,1.117295892814274,-0.46391420510910186,1.2757380521060295,2.07665166779841,-0.19791577314090011,africa_arabia,55.0,85.0,0,0,0,0,1
Heat Blend,Heat Coffee,91,"Taipei, Taiwan",2024-06-01,8.0,8.0,8,9,8.0,Heat Blend,1,0,0,0,0,0,7.50/8 ounces,-0.909866055323559,1.6793790487169182,1.117295892814274,-0.46391420510910186,1.2757380521060295,2.07665166779841,-0.3317003227696388,africa_arabia,59.0,79.0,0,0,0,0,1
Dembi Ethiopia Natural,JBC Coffee Roasters,93,"Madison, Wisconsin",2025-02-01,9.0,8.0,9,9,8.0,Dembi Ethiopia Natural,1,0,0,0,0,0,22.00/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.1707972833512909,africa_arabia,60.0,77.0,0,0,0,0,1
Ethiopia Hambela Yellow Honey James Selection,Kakalove Cafe,95,"Chia-Yi, Taiwan",2021-08-01,9.0,9.0,9,9,9.0,Ethiopia Hambela Yellow Honey James Selection,1,0,0,0,0,0,12.30/8 ounces,-1.0660749201410167,1.66808979089915,1.0250183268358204,-0.3204704703905302,1.249327332473855,-0.396283674786704,-0.22322636361120202,africa_arabia,62.0,80.0,0,1,0,0,0
Panama Abu Natural ASD Geisha BOP GN11,Kakalove Cafe,96,"Chia-Yi, Taiwan",2020-11-01,9.0,9.0,9,10,9.0,Panama Abu Natural ASD Geisha BOP GN11,0,0,1,0,0,0,36.00/4 ounces,-1.0660749201410167,1.66808979089915,1.0250183268358204,-0.3204704703905302,1.249327332473855,-0.396283674786704,1.1254665285920284,central_america,58.0,76.0,0,0,0,0,1
Ethiopia Natural Sidama Abebe 74110,Kakalove Cafe,95,"Chia-Yi, Taiwan",2022-09-01,9.0,9.0,9,9,9.0,Ethiopia Natural Sidama Abebe 74110,1,0,0,0,0,0,9.00/4 ounces,-1.0660749201410167,1.66808979089915,1.0250183268358204,-0.3204704703905302,1.249327332473855,-0.396283674786704,-0.09486551194038517,africa_arabia,62.0,80.0,0,1,0,0,0
Ethiopia Yirgacheffe Hama Honey,Cozy House Coffee,95,"Taipei City, Taiwan",2024-11-01,9.0,9.0,9,9,9.0,Ethiopia Yirgacheffe Hama Honey,1,0,0,0,0,0,18.00/227 grams,-0.9097696047531539,1.679362059498081,1.117295892814274,-0.46391420510910186,1.2757380521060295,2.07665166779841,-0.38774520166816445,africa_arabia,59.0,81.0,0,0,0,0,1
Ecuador COE 1st place Arashi Typica Mejorado Washed,GK Coffee,96,"Yilan, Taiwan",2022-10-01,9.0,9.0,9,10,9.0,Ecuador COE 1st place Arashi Typica Mejorado Washed,0,0,0,0,0,0,24.00/20 grams,-0.9385268290886759,1.6813076928693744,1.1057611970669672,3.382985953252591,1.038041575416462,-0.5231008718423509,-0.3479714166434043,,62.0,80.0,0,1,0,0,0
Love in Winter,Bargain Cafe,91,"Taitung, Taiwan",2023-12-01,8.0,7.0,9,9,8.0,Love in Winter,1,0,1,0,0,0,13.50/200 grams,-1.1389138890868935,1.6751783453598768,1.336455112013101,0.018578357126093535,0.9852201361521141,0.9670011935614998,-0.41486369145777363,central_america,59.0,75.0,0,0,0,0,1
Ethiopia Yirgacheffe G1 Idido Natural,GK Coffee,95,"Yilan, Taiwan",2022-09-01,9.0,9.0,9,9,9.0,Ethiopia Yirgacheffe G1 Idido Natural,1,0,0,0,0,0,16.50/200 grams,-0.9385268290886759,1.6813076928693744,1.1057611970669672,3.382985953252591,1.038041575416462,-0.5231008718423509,-0.39678469826470086,africa_arabia,65.0,85.0,0,1,0,0,0
Minanga Village Sulawesi,JBC Coffee Roasters,94,"Madison, Wisconsin",2022-05-01,9.0,8.0,9,9,9.0,Minanga Village Sulawesi,0,0,0,0,1,0,24.00/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.14006299492306715,asia_pacific,54.0,72.0,0,0,0,0,1
Robusta Rosso,Paradise Roasters,93,"Hilo, Hawai'i",2023-09-01,9.0,8.0,9,9,8.0,Robusta Rosso,0,0,0,0,1,0,30.00/12 ounces,-1.4448251194465733,-1.133891494566479,1.5786837227065418,-0.46391420510910186,-0.07120864913484926,-0.8084395652175563,-0.04966802895770318,asia_pacific,64.0,88.0,0,1,0,0,0
Ethiopia Natural Guji Dasaya,Kakalove Cafe,95,"Chia-Yi, Taiwan",2023-03-01,9.0,9.0,9,9,9.0,Ethiopia Natural Guji Dasaya,1,0,0,0,0,0,8.70/8 ounces,-1.0660749201410167,1.66808979089915,1.0250183268358204,-0.3204704703905302,1.249327332473855,-0.396283674786704,-0.30458183298002955,africa_arabia,62.0,86.0,0,1,0,0,0
Grand Champion Red Bourbon Natural,Rusty's Hawaiian,96,"Pahala, Hawaii",2023-08-01,9.0,9.0,9,10,9.0,Grand Champion Red Bourbon Natural,0,0,0,1,0,0,35.00/4 ounces,-1.4955022965792355,-1.1379161318635107,1.3479898077604078,2.43104116830207,-0.6258337614105045,1.7596086751592925,1.0802690456093464,hawaii,52.0,72.0,0,0,0,0,1
Billie Blend,Dou Zhai Coffee & Roastery,93,"Taichung, Taiwan",2024-09-01,9.0,8.0,8,9,9.0,Billie Blend,1,0,1,0,0,1,11.40/8 ounces,-0.9976207988699384,1.6700655409800775,1.0596224140777404,0.12290107328505467,0.9588094165199407,2.140060266326233,-0.2431132561235821,central_america,60.0,78.0,0,0,0,0,1
Pantan Musara Sumatra,JBC Coffee Roasters,95,"Madison, Wisconsin",2023-05-01,9.0,9.0,9,9,9.0,Pantan Musara Sumatra,0,0,0,0,1,0,23.00/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.15452618947752542,asia_pacific,56.0,78.0,0,0,0,0,1
5a Poniente,El Gran Cafe,88,"Antigua, Guatemala",2021-12-01,8.0,7.0,8,8,7.0,5a Poniente,0,0,1,0,0,0,5.00/12 ounces,-1.961763242571951,-0.479523159286412,1.0826918055723538,-0.5291159027084525,-1.1540481540539862,-0.30117077699496886,-0.42571108737361735,central_america,48.0,56.0,0,0,1,0,0
Kabiufa Papua New Guinea,JBC Coffee Roasters,94,"Madison, Wisconsin",2021-07-01,9.0,9.0,9,9,8.0,Kabiufa Papua New Guinea,0,0,0,0,1,0,16.00/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.26119224931665486,asia_pacific,60.0,82.0,0,1,0,0,0
Blue Ridge Blend,Roadmap CoffeeWorks,92,"Lexington, Virginia",2022-10-01,8.0,8.0,9,9,8.0,Blue Ridge Blend,0,0,0,0,0,0,16.95/12 ounces,0.3694339364746158,-0.3647031562475028,-0.11691655214754235,-0.3204704703905302,0.16648782755471808,-0.840143864481468,-0.24672905476219667,,46.0,72.0,0,0,1,0,0
5a Sur,El Gran Cafe,91,"Antigua Guatemala, Guatemala",2024-12-01,9.0,8.0,8,9,7.0,5a Sur,0,0,1,0,0,0,7.00/12 ounces,-1.961763242571951,-0.479523159286412,1.0826918055723538,-0.5291159027084525,-1.1540481540539862,-0.30117077699496886,-0.39678469826470086,central_america,50.0,66.0,0,0,1,0,0
Ethiopia Guji Euphora Special Honey Lot,Euphora Coffee,94,"Taipei, Taiwan",2023-10-01,9.0,8.0,9,9,9.0,Ethiopia Guji Euphora Special Honey Lot,1,0,0,0,0,0,12.00/8 ounces,-0.909866055323559,1.6793790487169182,1.117295892814274,-0.46391420510910186,1.2757380521060295,2.07665166779841,-0.23045796088843112,africa_arabia,58.0,72.0,0,0,0,0,1
Proyecto Aurora,El Gran Cafe,93,"Antigua, Guatemala",2022-11-01,9.0,9.0,8,9,8.0,Proyecto Aurora,0,0,1,0,0,0,10.00/12 ounces,-1.961763242571951,-0.479523159286412,1.0826918055723538,-0.5291159027084525,-1.1540481540539862,-0.30117077699496886,-0.35158721528201886,central_america,58.0,76.0,0,0,0,0,1
Guatemala Los Santos,Temple Coffee,93,"Sacramento, California",2022-09-01,9.0,9.0,8,9,8.0,Guatemala Los Santos,0,0,1,0,0,0,22.00/12 ounces,0.449428674607286,-0.7923304464422278,0.15991614578781832,2.1441536988649275,1.6983095662208143,-0.9352567622732032,-0.1707972833512909,central_america,58.0,77.0,0,0,0,0,1
Costa Rica Brunca Rivense Las Moras Black Honey,Cozy House Coffee,94,"Taipei City, Taiwan",2022-04-01,9.0,9.0,9,9,8.0,Costa Rica Brunca Rivense Las Moras Black Honey,0,0,1,0,0,0,12.00/ 227 grams,-0.9097696047531539,1.679362059498081,1.117295892814274,-0.46391420510910186,1.2757380521060295,2.07665166779841,-0.42571108737361735,central_america,62.0,76.0,0,0,0,0,1
