title,roaster,score,Roaster Location,Review Date,Aroma,Acidity/Structure,Body,Flavor,Aftertaste,coffee_name,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,is_blend,Est. Price USD,Latitude,Longitude,January_Avg_Temp,January_Precipitation,July_Avg_Temp,July_Precipitation,Est. Price USD_per_ounce,whole-bean_Agtron,ground-bean_Agtron,Roast Level_Dark,Roast Level_Light,Roast Level_Medium,Roast Level_Medium-Dark,Roast Level_Medium-Light
Katana DR Congo Natural,JBC Coffee Roasters,92,"Madison, Wisconsin",2023-02-01,8.0,,8,9,8.0,Katana DR Congo Natural,1,0,0,0,0,0,18.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.5,58.0,74.0,False,False,False,False,True
Ethiopia Kayon Mountain,Roadmap CoffeeWorks,94,"Lexington, Virginia",2023-02-01,9.0,9.0,9,9,8.0,Ethiopia Kayon Mountain,1,0,0,0,0,0,20.95/12 ounces,37.7840208,-79.4428157,8.1,1.6,24.6,0.3,1.75,64.0,82.0,False,True,False,False,False
Ethiopia Kayon Mountain,Roadmap CoffeeWorks,94,"Lexington, Virginia",2023-02-01,9.0,9.0,9,9,8.0,Ethiopia Kayon Mountain,1,0,0,0,0,0,20.95/12 ounces,37.7840208,-79.4428157,8.1,1.6,24.6,0.3,1.75,64.0,82.0,False,True,False,False,False
Ethiopia Kayon Mountain,Roadmap CoffeeWorks,94,"Lexington, Virginia",2023-02-01,9.0,9.0,9,9,8.0,Ethiopia Kayon Mountain,1,0,0,0,0,0,20.95/12 ounces,37.7840208,-79.4428157,8.1,1.6,24.6,0.3,1.75,64.0,82.0,False,True,False,False,False
Ethiopia Kayon Mountain,Roadmap CoffeeWorks,94,"Lexington, Virginia",2023-02-01,9.0,9.0,9,9,8.0,Ethiopia Kayon Mountain,1,0,0,0,0,0,20.95/12 ounces,37.7840208,-79.4428157,8.1,1.6,24.6,0.3,1.75,64.0,82.0,False,True,False,False,False
Ethiopia Kayon Mountain,Roadmap CoffeeWorks,94,"Lexington, Virginia",2023-02-01,9.0,9.0,9,9,8.0,Ethiopia Kayon Mountain,1,0,0,0,0,0,20.95/12 ounces,37.7840208,-79.4428157,8.1,1.6,24.6,0.3,1.75,64.0,82.0,False,True,False,False,False
El Salvador El Mirador,Roadmap CoffeeWorks,93,"Lexington, Virginia",2023-02-01,9.0,8.0,9,9,8.0,El Salvador El Mirador,0,0,1,0,0,0,20.95/12 ounces,37.7840208,-79.4428157,8.1,1.6,24.6,0.3,1.75,60.0,77.0,False,False,False,False,True
El Salvador El Mirador,Roadmap CoffeeWorks,93,"Lexington, Virginia",2023-02-01,9.0,8.0,9,9,8.0,El Salvador El Mirador,0,0,1,0,0,0,20.95/12 ounces,37.7840208,-79.4428157,8.1,1.6,24.6,0.3,1.75,60.0,77.0,False,False,False,False,True
Kenya Gaturiri,Durango Coffee Company,93,"Durango, Colorado",2023-02-01,9.0,9.0,8,9,8.0,Kenya Gaturiri,1,0,0,0,0,0,19.95/12 ounces,37.2769484,-107.8766,2.0,5.6,19.2,0.0,1.66,57.0,74.0,False,False,False,False,True
Kenya Gaturiri,Durango Coffee Company,93,"Durango, Colorado",2023-02-01,9.0,9.0,8,9,8.0,Kenya Gaturiri,1,0,0,0,0,0,19.95/12 ounces,37.2769484,-107.8766,2.0,5.6,19.2,0.0,1.66,57.0,74.0,False,False,False,False,True
Guatemala El Milagro Bourbon Especial,PT's Coffee Roasting Co.,95,"Topeka, Kansas",2023-01-01,9.0,9.0,9,9,9.0,Guatemala El Milagro Bourbon Especial,0,0,1,0,0,0,28.00/12 ounces,39.049011,-95.677556,4.2,0.0,25.4,9.0,2.33,60.0,78.0,False,False,False,False,True
Philippines Sitio Belis Garnica,Mostra Coffee,93,"San Diego, California",2023-01-01,9.0,9.0,8,9,8.0,Philippines Sitio Belis Garnica,0,0,0,0,0,0,30.00/12 ounces,32.7174202,-117.162772,14.1,24.0,18.9,0.0,2.5,60.0,78.0,False,False,False,False,True
Colombia Sergio Roldan,Mostra Coffee,93,"San Diego,  California",2023-01-01,9.0,8.0,9,9,8.0,Colombia Sergio Roldan,0,0,0,0,0,0,25.00/12 ounces,32.7174202,-117.162772,14.1,24.0,18.9,0.0,2.08,62.0,78.0,False,False,False,False,True
Philippines Sitio Kisbong Anaerobic Natural,Mostra Coffee,92,"San Diego, California",2023-01-01,9.0,8.0,9,9,7.0,Philippines Sitio Kisbong Anaerobic Natural,0,0,0,0,0,0,17.50/6 ounces,32.7174202,-117.162772,14.1,24.0,18.9,0.0,2.92,60.0,77.0,False,False,False,False,True
Philippines Sitio Kisbong #3011 Experimental Wine Yeast,Mostra Coffee,92,"San Diego, California",2023-01-01,8.0,8.0,9,9,8.0,Philippines Sitio Kisbong #3011 Experimental Wine Yeast,0,0,0,0,0,0,17.50/6 ounces,32.7174202,-117.162772,14.1,24.0,18.9,0.0,2.92,59.0,76.0,False,False,False,False,True
Ethiopia Duromina Agaro Gera,Northbound Coffee Roasters,94,"Mount Shasta, California",2023-01-01,9.0,9.0,9,9,8.0,Ethiopia Duromina Agaro Gera,1,0,0,0,0,0,17.00/12 ounces,41.4091977,-122.1948645,-19.3,0.7,4.3,0.4,1.42,62.0,81.0,False,True,False,False,False
Ethiopia Duromina Agaro Gera,Northbound Coffee Roasters,94,"Mount Shasta, California",2023-01-01,9.0,9.0,9,9,8.0,Ethiopia Duromina Agaro Gera,1,0,0,0,0,0,17.00/12 ounces,41.4091977,-122.1948645,-19.3,0.7,4.3,0.4,1.42,62.0,81.0,False,True,False,False,False
Guatemala Flor del Café,Northbound Coffee Roasters,93,"Mount Shasta, California",2023-01-01,9.0,8.0,9,9,8.0,Guatemala Flor del Café,0,0,1,0,0,0,17.00/12 ounces,41.4091977,-122.1948645,-19.3,0.7,4.3,0.4,1.42,59.0,77.0,False,False,False,False,True
Laura’s Reserve SL34,Hula Daddy Kona Coffee,96,"Holualoa, Hawai’i",2023-01-01,9.0,9.0,9,10,9.0,Laura’s Reserve SL34,0,0,0,1,0,0,69.95/8 ounces,19.62946965,-155.91685535656885,17.2,0.1,18.5,6.4,8.74,60.0,80.0,False,False,False,False,True
Laura’s Reserve SL34,Hula Daddy Kona Coffee,96,"Holualoa, Hawai’i",2023-01-01,9.0,9.0,9,10,9.0,Laura’s Reserve SL34,0,0,0,1,0,0,69.95/8 ounces,19.62946965,-155.91685535656885,17.2,0.1,18.5,6.4,8.74,60.0,80.0,False,False,False,False,True
Laura’s Reserve SL34,Hula Daddy Kona Coffee,96,"Holualoa, Hawai’i",2023-01-01,9.0,9.0,9,10,9.0,Laura’s Reserve SL34,0,0,0,1,0,0,69.95/8 ounces,19.62946965,-155.91685535656885,17.2,0.1,18.5,6.4,8.74,60.0,80.0,False,False,False,False,True
Laura’s Reserve SL34,Hula Daddy Kona Coffee,96,"Holualoa, Hawai’i",2023-01-01,9.0,9.0,9,10,9.0,Laura’s Reserve SL34,0,0,0,1,0,0,69.95/8 ounces,19.62946965,-155.91685535656885,17.2,0.1,18.5,6.4,8.74,60.0,80.0,False,False,False,False,True
El Salvador 2022 COE#17 El Mirador Washed Gesha,Kakalove Cafe,96,"Chia-Yi, Taiwan",2023-01-01,9.0,,9,9,9.0,El Salvador 2022 COE#17 El Mirador Washed Gesha,0,0,1,0,0,0,15.00/4 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,3.75,58.0,78.0,False,False,False,False,True
Panama ABU Washed Gesha Lot GW57,Kakalove Cafe,95,"Chia-Yi, Taiwan",2023-01-01,9.0,9.0,9,9,9.0,Panama ABU Washed Gesha Lot GW57,0,0,1,0,0,0,30.00/4 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,7.5,64.0,84.0,False,True,False,False,False
Guatemala Natural El General Bistro Lot Espresso,Kakalove Cafe,94,"Chia-Yi, Taiwan",2023-01-01,9.0,,9,9,8.0,Guatemala Natural El General Bistro Lot Espresso,0,0,1,0,0,0,8.70/8 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,1.09,58.0,76.0,False,False,False,False,True
Ethiopia 2022 COE#25 Natural Tadesse 74112,Kakalove Cafe,94,"Chia-Yi, Taiwan",2023-01-01,9.0,9.0,9,9,8.0,Ethiopia 2022 COE#25 Natural Tadesse 74112,1,0,0,0,0,0,13.50/4 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,3.38,65.0,84.0,False,True,False,False,False
Ethiopia Washed Sidama Rumudamo,Kakalove Cafe,94,"Chia-Yi, Taiwan",2023-01-01,9.0,9.0,9,9,8.0,Ethiopia Washed Sidama Rumudamo,1,0,0,0,0,0,11.70/8 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,1.46,64.0,86.0,False,True,False,False,False
Hey Much Espresso,Kakalove Cafe,93,"Chia-Yi, Taiwan",2023-01-01,8.0,,9,9,8.0,Hey Much Espresso,0,0,1,0,0,1,6.75/8 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,0.84,60.0,77.0,False,False,False,False,True
Colombia Geisha Nariño Buenos Aires,RamsHead Coffee Roasters,93,"Bozeman, Montana",2023-01-01,9.0,9.0,8,9,8.0,Colombia Geisha Nariño Buenos Aires,0,0,0,0,0,0,45.00/12 ounces,45.6794293,-111.044047,-7.2,0.0,19.2,0.0,3.75,61.0,76.0,False,False,False,False,True
Honduras La Lesquiñada SOE,Temple Coffee,92,"Sacramento, California",2023-01-01,8.0,8.0,9,9,8.0,Honduras La Lesquiñada SOE,0,0,1,0,0,0,22.00/12 ounces,38.5810606,-121.493895,10.5,20.5,30.4,0.0,1.83,57.0,73.0,False,False,False,False,True
Guatemala Hunapu,Temple Coffee,92,"Sacramento, California",2023-01-01,9.0,8.0,8,9,8.0,Guatemala Hunapu,0,0,1,0,0,0,22.00/12 ounces,38.5810606,-121.493895,10.5,20.5,30.4,0.0,1.83,59.0,75.0,False,False,False,False,True
Guatemala Hunapu,Temple Coffee,92,"Sacramento, California",2023-01-01,9.0,8.0,8,9,8.0,Guatemala Hunapu,0,0,1,0,0,0,22.00/12 ounces,38.5810606,-121.493895,10.5,20.5,30.4,0.0,1.83,59.0,75.0,False,False,False,False,True
Wilton Benitez Orange Bourbon,JBC Coffee Roasters,96,"Madison, Wisconsin",2023-01-01,9.0,9.0,10,10,8.0,Wilton Benitez Orange Bourbon,0,0,0,0,0,0,19.00/8 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,2.38,60.0,82.0,False,True,False,False,False
Wilton Benitez Orange Bourbon,JBC Coffee Roasters,96,"Madison, Wisconsin",2023-01-01,9.0,9.0,10,10,8.0,Wilton Benitez Orange Bourbon,0,0,0,0,0,0,19.00/8 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,2.38,60.0,82.0,False,True,False,False,False
Kayon Mountain Ethiopia,JBC Coffee Roasters,94,"Madison, Wisconsin",2023-01-01,9.0,9.0,9,9,8.0,Kayon Mountain Ethiopia,1,0,0,0,0,0,18.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.5,58.0,78.0,False,False,False,False,True
Colombia Pink Bourbon,Mystic Monk Coffee,93,"Clark, Wyoming",2023-01-01,9.0,9.0,8,9,8.0,Colombia Pink Bourbon,0,0,0,0,0,0,15.95/12 ounces,44.8993923,-109.1509804,-1.4,0.0,19.9,2.0,1.33,56.0,70.0,False,False,False,False,True
Colombia Pink Bourbon,Mystic Monk Coffee,93,"Clark, Wyoming",2023-01-01,9.0,9.0,8,9,8.0,Colombia Pink Bourbon,0,0,0,0,0,0,15.95/12 ounces,44.8993923,-109.1509804,-1.4,0.0,19.9,2.0,1.33,56.0,70.0,False,False,False,False,True
Kenya Teremuka AB,RamsHead Coffee Roasters,92,"Bozeman, Montana",2023-01-01,9.0,8.0,8,9,8.0,Kenya Teremuka AB,1,0,0,0,0,0,19.00/12 ounces,45.6794293,-111.044047,-7.2,0.0,19.2,0.0,1.58,58.0,77.0,False,False,False,False,True
Colombia Granja Paraíso Java P14,Paradise Roasters,95,"Minneapolis, Minnesota",2022-12-01,9.0,9.0,9,9,9.0,Colombia Granja Paraíso Java P14,0,0,0,0,0,0,50.00/4 ounces,44.9772995,-93.2654692,-1.9,0.0,24.1,0.0,12.5,64.0,82.0,False,True,False,False,False
Burundi,Mystic Monk Coffee,93,"Clark, Wyoming",2022-12-01,9.0,8.0,9,9,8.0,Burundi,1,0,0,0,0,0,15.95/12 ounces,44.8993923,-109.1509804,-1.4,0.0,19.9,2.0,1.33,56.0,74.0,False,False,False,False,True
Nyeri Hill Kenya,JBC Coffee Roasters,94,"Madison, Wisconsin",2022-12-01,9.0,9.0,9,9,8.0,Nyeri Hill Kenya,1,0,0,0,0,0,22.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.83,58.0,80.0,False,False,False,False,True
Nyeri Hill Kenya,JBC Coffee Roasters,94,"Madison, Wisconsin",2022-12-01,9.0,9.0,9,9,8.0,Nyeri Hill Kenya,1,0,0,0,0,0,22.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.83,58.0,80.0,False,False,False,False,True
Nyeri Hill Kenya,JBC Coffee Roasters,94,"Madison, Wisconsin",2022-12-01,9.0,9.0,9,9,8.0,Nyeri Hill Kenya,1,0,0,0,0,0,22.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.83,58.0,80.0,False,False,False,False,True
Nyeri Hill Kenya,JBC Coffee Roasters,94,"Madison, Wisconsin",2022-12-01,9.0,9.0,9,9,8.0,Nyeri Hill Kenya,1,0,0,0,0,0,22.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.83,58.0,80.0,False,False,False,False,True
Chelbessa Ethiopia,JBC Coffee Roasters,94,"Madison, Wisconsin",2022-12-01,9.0,9.0,9,9,8.0,Chelbessa Ethiopia,1,0,0,0,0,0,20.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.67,60.0,78.0,False,False,False,False,True
Chelbessa Ethiopia,JBC Coffee Roasters,94,"Madison, Wisconsin",2022-12-01,9.0,9.0,9,9,8.0,Chelbessa Ethiopia,1,0,0,0,0,0,20.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.67,60.0,78.0,False,False,False,False,True
Monte Alban Mexico,JBC Coffee Roasters,93,"Madison, Wisconsin",2022-12-01,9.0,8.0,9,9,8.0,Monte Alban Mexico,0,0,1,0,0,0,20.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.67,58.0,77.0,False,False,False,False,True
Monte Alban Mexico,JBC Coffee Roasters,93,"Madison, Wisconsin",2022-12-01,9.0,8.0,9,9,8.0,Monte Alban Mexico,0,0,1,0,0,0,20.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.67,58.0,77.0,False,False,False,False,True
Monte Alban Mexico,JBC Coffee Roasters,93,"Madison, Wisconsin",2022-12-01,9.0,8.0,9,9,8.0,Monte Alban Mexico,0,0,1,0,0,0,20.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.67,58.0,77.0,False,False,False,False,True
Colombia Granja Paraiso Decaf,Paradise Roasters,93,"Minneapolis, Minnesota",2022-12-01,9.0,8.0,9,9,8.0,Colombia Granja Paraiso Decaf,0,0,0,0,0,0,30.00/12 ounces,44.9772995,-93.2654692,-1.9,0.0,24.1,0.0,2.5,62.0,78.0,False,False,False,False,True
Philippines Sitio San Roque Robusta Anaerobic Natural,Paradise Roasters,91,"Minneapolis, Minnesota",2022-12-01,8.0,,8,9,7.0,Philippines Sitio San Roque Robusta Anaerobic Natural,0,0,0,0,0,0,30.00/12 ounces,44.9772995,-93.2654692,-1.9,0.0,24.1,0.0,2.5,50.0,64.0,False,False,True,False,False
Ka’u Tropical Punch,Paradise Roasters,94,"Minneapolis, Minnesota",2022-12-01,9.0,9.0,9,9,8.0,Ka’u Tropical Punch,0,0,0,1,0,0,25.00/4 ounces,44.9772995,-93.2654692,-1.9,0.0,24.1,0.0,6.25,60.0,78.0,False,False,False,False,True
Ethiopia Gesha Village Illubabor Forest Lot 22/043 (Single-Terroir) Natural Process,Buon Caffe,94,"Taipei, Taiwan",2022-12-01,9.0,9.0,8,9,9.0,Ethiopia Gesha Village Illubabor Forest Lot 22/043 (Single-Terroir) Natural Process,1,0,0,0,0,0,8.97/100 grams,25.0375198,121.5636796,18.8,0.5,28.8,9.5,0.32,64.0,84.0,False,True,False,False,False
Ethiopia Gera Genji Challa,Mostra Coffee,94,"San Diego, California",2022-12-01,9.0,9.0,9,9,8.0,Ethiopia Gera Genji Challa,1,0,0,0,0,0,28.00/12 ounces,32.7174202,-117.162772,14.1,24.0,18.9,0.0,2.33,59.0,77.0,False,False,False,False,True
Kenya Gotomboya Peaberry,Mostra Coffee,94,"San Diego, California",2022-12-01,9.0,9.0,8,9,9.0,Kenya Gotomboya Peaberry,1,0,0,0,0,0,27.00/12 ounces,32.7174202,-117.162772,14.1,24.0,18.9,0.0,2.25,59.0,77.0,False,False,False,False,True
Panama Hartmann Estate Chicho Gallo Amaro Gayo Natural BOP#1,Buon Caffe,94,"Taipei, Taiwan",2022-12-01,9.0,9.0,9,9,8.0,Panama Hartmann Estate Chicho Gallo Amaro Gayo Natural BOP#1,0,0,1,0,0,0,16.47/100 grams,25.0375198,121.5636796,18.8,0.5,28.8,9.5,0.58,60.0,78.0,False,False,False,False,True
Kenya Ichamama,Mostra Coffee,94,"San Diego, California",2022-12-01,9.0,9.0,9,9,8.0,Kenya Ichamama,1,0,0,0,0,0,28.00/12 ounces,32.7174202,-117.162772,14.1,24.0,18.9,0.0,2.33,59.0,77.0,False,False,False,False,True
Ethiopia Guji Hamela Buku Abel Washed Process,Buon Caffe,93,"Taipei, Taiwan",2022-12-01,9.0,9.0,8,9,8.0,Ethiopia Guji Hamela Buku Abel Washed Process,1,0,0,0,0,0,9.87/8 ounces,25.0375198,121.5636796,18.8,0.5,28.8,9.5,1.23,62.0,79.0,False,False,False,False,True
Ethiopia Sidamo Assefa 74158 SLD Natural,Buon Caffe,93,"Taipei, Taiwan",2022-12-01,9.0,9.0,8,9,8.0,Ethiopia Sidamo Assefa 74158 SLD Natural,1,0,0,0,0,0,11.07/8 ounces,25.0375198,121.5636796,18.8,0.5,28.8,9.5,1.38,64.0,82.0,False,True,False,False,False
Colombia Don Correa Gesha,Roadmap CoffeeWorks,94,"Lexington, Virginia",2022-12-01,9.0,9.0,9,9,8.0,Colombia Don Correa Gesha,0,0,0,0,0,0,32.95/12 ounces,37.7840208,-79.4428157,8.1,1.6,24.6,0.3,2.75,62.0,80.0,False,True,False,False,False
Wilton Benitez Geisha,JBC Coffee Roasters,95,"Madison, Wisconsin",2022-11-01,9.0,9.0,9,9,9.0,Wilton Benitez Geisha,0,0,0,0,0,0,25.00/8 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,3.12,59.0,81.0,False,False,False,False,True
Wilton Benitez Geisha,JBC Coffee Roasters,95,"Madison, Wisconsin",2022-11-01,9.0,9.0,9,9,9.0,Wilton Benitez Geisha,0,0,0,0,0,0,25.00/8 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,3.12,59.0,81.0,False,False,False,False,True
Ethiopia Hamasho Washed,Paradise Roasters,95,"Minnesota, Minnesota",2022-11-01,9.0,9.0,9,9,9.0,Ethiopia Hamasho Washed,1,0,0,0,0,0,25.00/12 ounces,44.9863392,-93.17945580218505,-2.1,0.0,23.9,0.0,2.08,62.0,81.0,False,True,False,False,False
Ethiopia Idido Anaerobic Natural,Paradise Roasters,95,"Minneapolis, Minnesota",2022-11-01,9.0,9.0,9,9,9.0,Ethiopia Idido Anaerobic Natural,1,0,0,0,0,0,20.00/6 ounces,44.9772995,-93.2654692,-1.9,0.0,24.1,0.0,3.33,61.0,80.0,False,False,False,False,True
Mexico Cup of Excellence #7,SkyTop Coffee,94,"Manlius, New York",2022-11-01,9.0,9.0,9,9,8.0,Mexico Cup of Excellence #7,0,0,1,0,0,0,40.00/12 ounces,43.0020107,-75.9768632,5.6,2.3,23.9,6.4,3.33,62.0,80.0,False,True,False,False,False
Costa Rica Las Lajas Red Honey,Durango Coffee Company,93,"Durango, Colorado",2022-11-01,9.0,8.0,9,9,8.0,Costa Rica Las Lajas Red Honey,0,0,1,0,0,0,17.95/12 ounces,37.2769484,-107.8766,2.0,5.6,19.2,0.0,1.5,58.0,74.0,False,False,False,False,True
Costa Rica Las Lajas Red Honey,Durango Coffee Company,93,"Durango, Colorado",2022-11-01,9.0,8.0,9,9,8.0,Costa Rica Las Lajas Red Honey,0,0,1,0,0,0,17.95/12 ounces,37.2769484,-107.8766,2.0,5.6,19.2,0.0,1.5,58.0,74.0,False,False,False,False,True
Colombia Finca Santa Maria Honey Tabi,SkyTop Coffee,93,"Manlius, New York",2022-11-01,9.0,9.0,8,9,8.0,Colombia Finca Santa Maria Honey Tabi,0,0,0,0,0,0,20.00/12 ounces,43.0020107,-75.9768632,5.6,2.3,23.9,6.4,1.67,61.0,77.0,False,False,False,False,True
Mexico La Peña,SkyTop Coffee,91,"Manlius, New York",2022-11-01,9.0,8.0,8,9,7.0,Mexico La Peña,0,0,1,0,0,0,22.00/12 ounces,43.0020107,-75.9768632,5.6,2.3,23.9,6.4,1.83,58.0,76.0,False,False,False,False,True
Ethiopia Reko Yirgacheffe,Temple Coffee,94,"Sacramento, California",2022-11-01,9.0,9.0,9,9,8.0,Ethiopia Reko Yirgacheffe,1,0,0,0,0,0,23.50/12 ounces,38.5810606,-121.493895,10.5,20.5,30.4,0.0,1.96,60.0,76.0,False,False,False,False,True
Ethiopia Reko Yirgacheffe,Temple Coffee,94,"Sacramento, California",2022-11-01,9.0,9.0,9,9,8.0,Ethiopia Reko Yirgacheffe,1,0,0,0,0,0,23.50/12 ounces,38.5810606,-121.493895,10.5,20.5,30.4,0.0,1.96,60.0,76.0,False,False,False,False,True
Ethiopia Reko Yirgacheffe,Temple Coffee,94,"Sacramento, California",2022-11-01,9.0,9.0,9,9,8.0,Ethiopia Reko Yirgacheffe,1,0,0,0,0,0,23.50/12 ounces,38.5810606,-121.493895,10.5,20.5,30.4,0.0,1.96,60.0,76.0,False,False,False,False,True
Ethiopia Reko Yirgacheffe,Temple Coffee,94,"Sacramento, California",2022-11-01,9.0,9.0,9,9,8.0,Ethiopia Reko Yirgacheffe,1,0,0,0,0,0,23.50/12 ounces,38.5810606,-121.493895,10.5,20.5,30.4,0.0,1.96,60.0,76.0,False,False,False,False,True
Ethiopia Chelbesa Danche Yirgacheffe,Jaunt Coffee Roasters,94,"San Diego, California",2022-11-01,9.0,9.0,9,9,8.0,Ethiopia Chelbesa Danche Yirgacheffe,1,0,0,0,0,0,24.00/12 ounces,32.7174202,-117.162772,14.1,24.0,18.9,0.0,2.0,60.0,77.0,False,False,False,False,True
Colombia Planadas Tolima,Jaunt Coffee Roasters,93,"San Diego, California",2022-11-01,9.0,9.0,8,9,8.0,Colombia Planadas Tolima,0,0,0,0,0,0,24.00/8 ounces,32.7174202,-117.162772,14.1,24.0,18.9,0.0,3.0,65.0,81.0,False,True,False,False,False
Colombia Planadas Tolima,Jaunt Coffee Roasters,93,"San Diego, California",2022-11-01,9.0,9.0,8,9,8.0,Colombia Planadas Tolima,0,0,0,0,0,0,24.00/8 ounces,32.7174202,-117.162772,14.1,24.0,18.9,0.0,3.0,65.0,81.0,False,True,False,False,False
Kenya Kiambu,Jaunt Coffee Roasters,93,"San Diego, California",2022-11-01,9.0,9.0,8,9,8.0,Kenya Kiambu,1,0,0,0,0,0,24.00/12 ounces,32.7174202,-117.162772,14.1,24.0,18.9,0.0,2.0,65.0,81.0,False,True,False,False,False
Guatemala David Solano Single-Origin Espresso,Temple Coffee,93,"Sacramento, California",2022-11-01,8.0,,9,9,8.0,Guatemala David Solano Single-Origin Espresso,0,0,1,0,0,0,24.50/12 ounces,38.5810606,-121.493895,10.5,20.5,30.4,0.0,2.04,56.0,74.0,False,False,False,False,True
Ethiopia Chelechele Yirgacheffe,Jaunt Coffee Roasters,93,"San Diego, California",2022-11-01,9.0,8.0,9,9,8.0,Ethiopia Chelechele Yirgacheffe,1,0,0,0,0,0,23.00/12 ounces,32.7174202,-117.162772,14.1,24.0,18.9,0.0,1.92,59.0,77.0,False,False,False,False,True
Festivity Blend,Temple Coffee,92,"Sacramento, California",2022-11-01,8.0,8.0,9,9,8.0,Festivity Blend,1,0,1,0,0,1,22.50/12 ounces,38.5810606,-121.493895,10.5,20.5,30.4,0.0,1.88,58.0,74.0,False,False,False,False,True
Ethiopia Halo Beriti,Roadmap CoffeeWorks,96,"Lexington, Virginia",2022-11-01,9.0,9.0,9,10,9.0,Ethiopia Halo Beriti,1,0,0,0,0,0,20.95/12 ounces,37.7840208,-79.4428157,8.1,1.6,24.6,0.3,1.75,60.0,77.0,False,False,False,False,True
Espresso Giusto,Roadmap CoffeeWorks,93,"Lexington, Virginia",2022-11-01,8.0,,9,9,8.0,Espresso Giusto,0,0,1,0,0,1,16.95/12 ounces,37.7840208,-79.4428157,8.1,1.6,24.6,0.3,1.41,52.0,70.0,False,False,False,False,True
Espresso Giusto,Roadmap CoffeeWorks,93,"Lexington, Virginia",2022-11-01,8.0,,9,9,8.0,Espresso Giusto,0,0,1,0,0,1,16.95/12 ounces,37.7840208,-79.4428157,8.1,1.6,24.6,0.3,1.41,52.0,70.0,False,False,False,False,True
Narsha Gesha,Corvus Coffee,96,"Denver, Colorado",2022-11-01,9.0,9.0,9,10,9.0,Narsha Gesha,1,0,0,0,0,0,35.00/200 grams,39.7392364,-104.984862,-4.4,0.0,17.9,0.0,1.23,63.0,81.0,False,True,False,False,False
Ethiopia Yirgacheffe,Index Coffee,93,"Fairfax, Virginia",2022-11-01,9.0,9.0,8,9,8.0,Ethiopia Yirgacheffe,1,0,0,0,0,0,17.95/12 ounces,38.8462236,-77.3063733,11.5,4.8,23.1,4.5,1.5,58.0,74.0,False,False,False,False,True
Nicaragua Los Pedernales,Roadmap CoffeeWorks,93,"Lexington, Virginia",2022-11-01,9.0,8.0,9,9,8.0,Nicaragua Los Pedernales,0,0,1,0,0,0,19.25/12 ounces,37.7840208,-79.4428157,8.1,1.6,24.6,0.3,1.6,62.0,80.0,False,True,False,False,False
Ethiopia Washed Guji Uraga Welichu,Kakalove Cafe,96,"Chia-Yi, Taiwan",2022-11-01,9.0,9.0,9,10,9.0,Ethiopia Washed Guji Uraga Welichu,1,0,0,0,0,0,11.25/8 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,1.41,58.0,78.0,False,False,False,False,True
Kenya Gitare AA TOP,Kakalove Cafe,95,"Chia-Yi, Taiwan",2022-11-01,9.0,9.0,9,9,9.0,Kenya Gitare AA TOP,1,0,0,0,0,0,10.20/8 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,1.27,62.0,80.0,False,True,False,False,False
Yemen Natural Sana’a Manakhah Ja’adi,Kakalove Cafe,95,"Chia-Yi, Taiwan",2022-11-01,9.0,9.0,9,9,9.0,Yemen Natural Sana’a Manakhah Ja’adi,1,0,0,0,0,0,27.00/4 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,6.75,58.0,77.0,False,False,False,False,True
Ethiopia Bench Maji Gesha Special Natural Lot 03,Kakalove Cafe,95,"Chia-Yi, Taiwan",2022-11-01,9.0,9.0,9,9,9.0,Ethiopia Bench Maji Gesha Special Natural Lot 03,1,0,0,0,0,0,12.00/8 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,1.5,64.0,81.0,False,True,False,False,False
